gid,role,role_score,cluster_id,priority_score,evidence,sub_role,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,near_seeds,seed_reach,p_forward,fast_transit_share,max_payers_same_day,cycles,pagerank,hub,authority,betweenness,truncated_by_depth,prio_role,prio_reach,prio_money,prio_pagerank,prio_betw
100000006707582100,distributor,0.676,9,0.6946,"веерная рассылка: 14 получателям, 15 переводов на 961 тыс ₸",,1,False,2,14,39520.0,961138.0,2,15,24.320293522267207,1,1,1,1.0,0.9479783340165512,1.0,1.0,0.0005380556485142938,0.0012464161695834321,2.2929682109604202e-05,0.00036346737439438065,False,0.507,0.167,0.928,0.826,0.972
100000005704413100,distributor,0.789,8,0.6936,"веерная рассылка: 32 получателям, 35 переводов на 1.4 млн ₸",,3,False,3,32,97834.67,1363593.0,4,35,13.9377278014021,0,0,7,1.0,0.44522449147216214,2.0,3.0,0.0005996888032985903,0.0001480083272838517,2.3762160559181982e-06,0.002562756260543509,False,0.592,0.0,0.951,0.882,0.995
100000008546855100,consolidator,0.797,3,0.693,"признаки консолидации: получает от 6 плательщиков (0 seed) 72 тыс ₸, дальше 14% полученного",,2,False,6,2,71790.0,10000.0,8,2,0.1392951664577239,0,1,7,1.0,1.0,5.0,2.0,0.0014269758891576874,5.453148599197188e-20,0.00020714168634767337,5.8849614861964964e-05,False,0.717,0.167,0.526,0.973,0.91
100000005578559100,distributor,0.728,8,0.6865,"веерная рассылка: 21 получателям, 23 переводов на 893 тыс ₸",,2,False,2,21,131000.0,893163.6699999999,2,23,6.818043282442748,0,1,7,1.0,0.4550061916423448,1.0,1.0,0.00039101511323013396,3.4379930322820914e-05,2.141000929538238e-06,0.0009667514112443349,False,0.546,0.167,0.931,0.691,0.982
100000008512552100,consolidator,0.567,14,0.6857,"признаки консолидации: получает от 4 плательщиков (0 seed) 394 тыс ₸, дальше 330% полученного",,2,False,4,6,394360.0,1302275.0,9,11,3.3022492139162187,0,1,7,1.0,1.0,2.0,13.0,0.0004258788196805501,0.0010030183788805299,0.0003380089252017169,0.00043072956564757015,False,0.51,0.167,0.96,0.725,0.972
100000008710791100,distributor,0.74,1,0.6853,"веерная рассылка: 23 получателям, 25 переводов на 5.5 млн ₸",,2,False,3,23,181510.0,5521511.0,3,25,30.41987218335078,0,1,9,1.0,0.7006958783564862,1.0,0.0,0.0003342621960762564,0.00017282380772348785,1.664150305997889e-06,0.00031460850776037077,False,0.555,0.167,0.996,0.589,0.967
100000008413748100,distributor,0.707,14,0.6844,"веерная рассылка: 18 получателям, 21 переводов на 1.4 млн ₸",,2,False,2,18,26480.0,1377320.22,2,21,52.01360347432024,0,1,7,1.0,0.3328092576757495,2.0,85.0,0.00039089149206356826,0.02500018092712089,2.0462100580605563e-05,0.0006247167830790698,False,0.53,0.167,0.948,0.69,0.976
100000008733194100,consolidator,0.64,15,0.682,"признаки консолидации: получает от 4 плательщиков (0 seed) 251 тыс ₸, дальше 64% полученного",,2,False,4,8,251424.0,159695.0,4,8,0.6351621165839378,0,1,7,1.0,0.711481261154075,2.0,1.0,0.0004707255944091275,2.285877000422695e-06,0.0005194386137504584,0.00020045361098198542,False,0.576,0.167,0.83,0.756,0.957
100000005171642100,transit,0.975,12,0.6807,"транзит: получил 697 тыс ₸, отдал 98%, 96% ушло в течение 2 дн. после прихода",,3,False,2,1,696800.0,683600.0,5,4,0.9810562571756601,0,0,1,1.0,0.96255119953189,1.0,2.0,0.002767182224758268,1.2626060685761586e-05,8.13807412046456e-21,3.962937027741748e-07,False,0.585,0.0,0.947,0.996,0.742
100000005782781100,distributor,0.639,0,0.6804,"веерная рассылка: 10 получателям, 10 переводов на 1.3 млн ₸",,2,False,6,10,171888.0,1263597.0,10,10,7.351281066741134,0,1,7,1.0,1.0,3.0,23.0,0.0004875096527600837,0.005811990850049188,0.0003718042094336082,0.0005683243291461322,False,0.479,0.167,0.95,0.768,0.976
100000008547844100,distributor,0.714,1,0.6802,"веерная рассылка: 19 получателям, 21 переводов на 2.0 млн ₸",,2,False,3,19,177600.0,2042199.0,3,21,11.498868243243244,0,1,8,1.0,0.40730604608071985,1.0,8.0,0.0003443380521779426,1.4018980015461385e-05,3.2827465628435187e-06,0.0017876098818035268,False,0.536,0.167,0.974,0.614,0.988
100000008466579100,distributor,0.7,1,0.6772,"веерная рассылка: 17 получателям, 20 переводов на 1.9 млн ₸",,2,False,2,17,36952.0,1933000.0,2,20,52.31110630006495,0,1,8,1.0,0.06466632177961718,1.0,4.0,0.0003534138885849347,9.925306275525894e-05,5.411371744635577e-07,0.0005056322361854107,False,0.525,0.167,0.969,0.633,0.975
100000003249054100,consolidator,0.824,0,0.6762,"признаки консолидации: получает от 7 плательщиков (0 seed) 100 тыс ₸, дальше 15% полученного",,2,False,7,1,99700.0,15000.0,11,1,0.15045135406218657,0,1,7,1.0,0.0,2.0,0.0,0.00043146322860656444,-4.1330710396717154e-20,0.0003818541063057693,3.962937027741748e-05,False,0.742,0.167,0.608,0.731,0.89
100000000291906100,transit,0.694,38,0.6713,"транзит: получил 388 тыс ₸, отдал 117%, 42% ушло в течение 2 дн. после прихода",,2,False,2,2,388000.0,455854.0,3,6,1.1748814432989692,0,1,7,1.0,0.4186735226629579,1.0,1.0,0.0007629373053537469,-1.785287169594895e-19,3.074264917618234e-19,7.806985944651244e-05,False,0.416,0.167,0.914,0.923,0.924
100000008723830100,transit,0.992,2,0.6696,"транзит: получил 460 тыс ₸, отдал 99%, 100% ушло в течение 2 дн. после прихода",,1,False,2,1,459785.0,455000.0,2,1,0.9895929619278576,1,1,7,1.0,1.0,1.0,0.0,0.00034023098770657236,1.4364096513683807e-19,0.00031971676346709667,1.9616538287321655e-05,False,0.595,0.167,0.921,0.606,0.836
100000002547110100,consolidator,0.825,1,0.668,"признаки консолидации: получает от 6 плательщиков (0 seed) 1.5 млн ₸, дальше 0% полученного",observed_sink,3,False,6,0,1500000.0,0.0,10,0,0.0,0,0,8,0.0,0.0,5.0,0.0,0.0005516278220472665,-0.0,5.893613139608534e-06,0.0,False,0.742,0.0,0.952,0.85,0.367
100000006788200100,consolidator,0.719,12,0.6676,"признаки консолидации: получает от 4 плательщиков (1 seed) 272 тыс ₸, дальше 24% полученного",,1,False,4,3,272155.8,64500.0,4,4,0.23699660268125833,1,1,7,1.0,0.0,1.0,0.0,0.00033716343435244173,1.2623492597194921e-05,0.004712143611845393,9.689381032828575e-05,False,0.647,0.167,0.794,0.595,0.931
100000008304139100,distributor,0.746,0,0.6675,"веерная рассылка: 24 получателям, 43 переводов на 1.7 млн ₸",,1,False,4,24,189329.75,1692997.0,4,43,8.942054801213228,1,1,7,1.0,0.28186700862435077,1.0,290.0,0.0003136180059586529,0.007628711684476159,0.005756709722934642,0.0013103045314002593,False,0.56,0.167,0.968,0.502,0.986
100000003747133100,transit,0.935,0,0.6664,"транзит: получил 237 тыс ₸, отдал 105%, 92% ушло в течение 2 дн. после прихода",,2,False,5,2,237068.0,250000.0,8,2,1.0545497494389795,0,1,7,1.0,0.92,2.0,0.0,0.00037807073413400786,2.0893004428722772e-19,0.0005056699278660054,9.610122292273739e-05,False,0.561,0.167,0.858,0.677,0.93
100000006977207100,distributor,0.684,10,0.6648,"веерная рассылка: 15 получателям, 15 переводов на 4.2 млн ₸",,2,False,1,15,414000.0,4157018.0,1,15,10.041106280193237,0,1,1,1.0,0.0,1.0,0.0,0.0003478854757097009,0.004258462583134195,6.211858333422736e-05,3.277348921942426e-05,False,0.513,0.167,0.992,0.623,0.872
100000003796063100,distributor,0.684,0,0.6637,"веерная рассылка: 15 получателям, 23 переводов на 959 тыс ₸",,3,False,1,15,35000.0,959150.0,1,23,27.404285714285713,0,0,7,1.0,0.07350258040973778,1.0,104.0,0.0006852648705720556,0.0025957794878544854,1.6304632064076715e-19,0.0011789271739411362,False,0.513,0.0,0.925,0.908,0.985
100000001253557100,consolidator,0.796,1,0.6628,"признаки консолидации: получает от 5 плательщиков (1 seed) 210 тыс ₸, дальше 0% полученного",observed_sink,1,False,5,0,210200.0,0.0,5,0,0.0,1,2,10,0.0,0.0,1.0,0.0,0.0003510659229876527,-0.0,4.141702257363146e-05,0.0,False,0.716,0.333,0.718,0.629,0.367
100000008743913100,distributor,0.668,1,0.6593,"веерная рассылка: 13 получателям, 13 переводов на 1.9 млн ₸",,2,False,3,13,149300.0,1850600.0,3,13,12.395177494976558,0,1,9,1.0,0.44796282286825895,2.0,0.0,0.0003321078123765368,1.9098191561727028e-05,2.284513845744968e-06,0.00030606507803785635,False,0.501,0.167,0.97,0.582,0.966
100000005519998100,transit,0.774,17,0.6589,"транзит: получил 182 тыс ₸, отдал 103%, 33% ушло в течение 2 дн. после прихода",,2,False,3,3,182000.0,188000.0,5,8,1.032967032967033,0,1,7,1.0,0.32978723404255317,1.0,8.0,0.0006524582538824888,0.0009458229069002638,2.9376475527182277e-07,5.98403491189004e-05,False,0.464,0.167,0.812,0.899,0.913
100000008748408100,distributor,0.728,12,0.6542,"веерная рассылка: 21 получателям, 22 переводов на 1.5 млн ₸",,1,False,1,21,360000.0,1499960.0,2,22,4.166555555555555,1,1,1,1.0,0.8743499826662045,1.0,0.0,0.0003340545949423299,0.0015411842099784673,4.0895899043318654e-05,7.1332866499351465e-06,False,0.546,0.167,0.966,0.588,0.787
100000000201868100,transit,1.0,2,0.6527,"транзит: получил 190 тыс ₸, отдал 100%, 100% ушло в течение 2 дн. после прихода",,2,False,1,1,190000.0,190000.0,1,1,1.0,0,1,7,1.0,1.0,1.0,1.0,0.0009746432509228572,0.00013207133252614414,2.842273230394628e-19,0.0,False,0.6,0.167,0.817,0.95,0.367
100000004144536100,consolidator,0.767,21,0.6517,"признаки консолидации: получает от 4 плательщиков (1 seed) 168 тыс ₸, дальше 0% полученного",observed_sink,1,False,4,0,168000.0,0.0,6,0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0009685966718954024,-0.0,-8.70292178841878e-19,0.0,False,0.69,0.167,0.678,0.949,0.367
100000008512827100,distributor,0.639,1,0.6514,"веерная рассылка: 10 получателям, 10 переводов на 1.9 млн ₸",,2,False,3,10,107949.0,1944500.0,3,10,18.01313583266172,0,1,9,1.0,0.7986628953458472,1.0,0.0,0.0003352561979240567,0.00014596924408969176,3.9118073199028463e-07,0.00013726544500137548,False,0.479,0.167,0.972,0.59,0.946
100000004351795100,distributor,0.676,14,0.649,"веерная рассылка: 14 получателям, 37 переводов на 1.7 млн ₸",,1,False,3,14,118333.0,1715161.0,3,37,14.494359139039828,1,1,7,1.0,0.37906703802150354,1.0,206.0,0.0003135156057452146,0.0027753550197294765,0.004015553512819639,0.002428521604147366,False,0.507,0.167,0.964,0.501,0.993
100000006069103100,transit,0.615,2,0.6474,"транзит: получил 229 тыс ₸, отдал 118%, 17% ушло в течение 2 дн. после прихода",,1,False,3,3,228818.0,270000.0,3,4,1.1799770997036947,1,1,7,1.0,0.16666666666666666,1.0,1.0,0.0011516310982681705,3.6292320708652106e-19,0.0003102993737615534,5.805702745641661e-05,False,0.369,0.167,0.862,0.96,0.908
100000003509750100,transit,0.888,12,0.6469,"транзит: получил 82 тыс ₸, отдал 95%, 74% ушло в течение 2 дн. после прихода",,2,False,3,3,82290.0,78400.0,4,5,0.9527281565196257,0,1,1,1.0,0.7448979591836735,1.0,2.0,0.001687048026555679,1.5186871833220226e-19,2.9184390090324592e-05,1.981468513870874e-06,False,0.533,0.167,0.668,0.978,0.773
100000004070318100,distributor,0.714,0,0.6455,"веерная рассылка: 19 получателям, 37 переводов на 552 тыс ₸",,1,False,4,19,207246.55,551860.0,6,37,2.662818753798314,1,1,7,1.0,0.5405972529264669,2.0,463.0,0.0003141223476175547,0.004977218192349816,0.006655303540804852,0.0020732651297362425,False,0.536,0.167,0.903,0.506,0.992
100000003134934100,consolidator,0.767,3,0.6446,"признаки консолидации: получает от 4 плательщиков (0 seed) 379 тыс ₸, дальше 0% полученного",observed_sink,2,False,4,0,379354.0,0.0,4,0,0.0,0,1,9,0.0,0.0,2.0,0.0,0.00042447911385230347,-0.0,0.0019927140884678004,0.0,False,0.69,0.167,0.816,0.724,0.367
100000002605308100,terminal,0.95,8,0.6444,"получил 2.6 млн ₸ от 3 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,3,0,2569521.84,0.0,7,0,0.0,0,2,11,0.0,0.0,1.0,0.0,0.0008849814697633063,-0.0,6.406073019484339e-08,0.0,False,0.332,0.333,0.98,0.941,0.367
100000001303311100,consolidator,0.796,1,0.6441,"признаки консолидации: получает от 5 плательщиков (0 seed) 1.3 млн ₸, дальше 0% полученного",observed_sink,3,False,5,0,1324000.0,0.0,5,0,0.0,0,0,9,0.0,0.0,4.0,0.0,0.0005016994290161631,-0.0,3.913903256321334e-06,0.0,False,0.716,0.0,0.944,0.776,0.367
100000004997515100,consolidator,0.739,1,0.6438,"признаки консолидации: получает от 4 плательщиков (0 seed) 395 тыс ₸, дальше 14% полученного",,3,False,4,4,395000.0,54500.0,4,4,0.1379746835443038,0,0,9,1.0,0.0,1.0,0.0,0.00035661588331946755,-8.479077778506723e-19,2.331062159485078e-06,8.956237682696351e-05,False,0.665,0.0,0.843,0.638,0.927
100000002645609100,consolidator,0.767,0,0.643,"признаки консолидации: получает от 4 плательщиков (1 seed) 547 тыс ₸, дальше 0% полученного",observed_sink,1,False,4,0,546820.6799999999,0.0,5,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.0003553578831259949,-0.0,0.005933623592512461,0.0,False,0.69,0.167,0.875,0.636,0.367
100000004160650100,distributor,0.639,21,0.6416,"веерная рассылка: 10 получателям, 40 переводов на 1.5 млн ₸",,2,False,2,10,75100.0,1489827.0,4,40,19.83790945406125,0,1,1,1.0,0.8165223210480143,1.0,16.0,0.00036922766671020936,-2.5763273663510475e-18,-4.716043448418923e-19,5.34996498745136e-06,False,0.479,0.167,0.956,0.664,0.785
100000003004487100,consolidator,0.567,26,0.6396,"признаки консолидации: получает от 4 плательщиков (1 seed) 184 тыс ₸, дальше 144% полученного",,1,False,4,2,183702.8,265015.0,9,3,1.4426290726107605,1,1,7,1.0,0.9245325736279079,2.0,1.0,0.00035087248171634185,-1.752722273403909e-19,0.005747752526384533,0.00019279688639963605,False,0.51,0.167,0.842,0.628,0.956
100000005910114100,distributor,0.714,0,0.6369,"веерная рассылка: 19 получателям, 56 переводов на 1.5 млн ₸",,3,False,3,19,326144.0,1469993.0,3,56,4.507190075549451,0,0,7,1.0,0.42215711231277975,1.0,255.0,0.0003616504127742248,0.004921132357608761,0.0043031491760997095,0.005842206056572956,False,0.536,0.0,0.963,0.65,0.999
100000001282143100,consolidator,0.796,1,0.6361,"признаки консолидации: получает от 5 плательщиков (0 seed) 1.7 млн ₸, дальше 0% полученного",observed_sink,3,False,5,0,1700000.0,0.0,6,0,0.0,0,0,10,0.0,0.0,4.0,0.0,0.0004017630614327044,-0.0,7.822619918917524e-06,0.0,False,0.716,0.0,0.96,0.708,0.367
100000003299365100,transit,1.0,6,0.6358,"транзит: получил 200 тыс ₸, отдал 100%, 100% ушло в течение 2 дн. после прихода",,1,False,1,1,200000.0,200000.0,1,1,1.0,1,2,10,1.0,1.0,1.0,1.0,0.00032561658096971947,0.0005761766950985908,0.0004611679650745693,0.0,False,0.6,0.333,0.826,0.563,0.367
